id,ttm_ason,mcap,ev,pe,pbv,divyield,eps,book_value,roa_ttm,roe_ttm,roce_ttm,ebit_ttm,ebitda_ttm,ev_sales_ttm,ev_ebitda_ttm,net_income_margin_ttm,gross_income_margin_ttm,asset_turnover_ttm,current_ratio_ttm,debt_equity_ttm,sales_total_assets_ttm,net_debt_ebitda_ttm,ebitda_margin_ttm,total_share_holders_equity_ttm,short_term_debt_ttm,long_term_debt_ttm,shares_outstanding,eps_diluted,net_sales,net_profit,annual_dividend,cogs,peg_ratio_ttm,dividend_payout_ttm,company_id
43403,202409,9.05,49.5014,22.63,0.15,0,0.16,24.7287756,-11.022451693655636,-4.4166,2.2921,-10.059999999999999,-6.68,1.0602141786249732,-7.410389221556886,-30.177768258727784,-23.5168130220604,0.3652507236173042,1.2809,0.8489,0.3652507236173042,-5.75,-14.30713214821161,46.3,21.09,18.21,24995764,0.16,46.69,-14.09,0,38.96,0.09698571428571441,0,74131
43405,0,0,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,94524
43406,0,6.62,NULL,0,0.96,0,0,100.6900001,0,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,686139,0,NULL,NULL,NULL,NULL,0,0,95331
43408,202412,67.53,256.2094,0,0,0,0,-25.3269512,-4.9259316573583,49.3153,99.59,-199.54000000000002,-198.78,0.3938169018414338,-1.2889093470168025,-32.29272341602877,-32.23585108672262,0.15253998846418979,0.7919,-0.5245,0.15253998846418979,-0.94526612335245,-30.55427464723785,-394.40000000000003,206.86,0,157404876,0,650.58,-210.09,0,544.4499999999999,0,0,2820
43410,202503,15023.3,15482.8028,85.85,12.41,0.04,5.83,40.3250919,9.162897032817797,15.4963,20.0392,295.82,320.1,7.939328868696607,48.368643548890965,9.618283815520936,13.933358630662415,0.9526540501988217,2.3735,0.2149,0.9526540501988217,0.2914714151827553,16.41420615955778,1210.42,182.24,77.83,300165834,5.83,1950.1399999999999,187.57,6.004,1474.19,0.28198830285133303,0.03430531732418525,28340
43412,202503,301.07,395.8669,0,1.87,0,0.01,5.3158497,0.10511346070611513,0.2078,6.4279,16.990000000000002,26.02,4.740920958083832,15.213946963873942,0.4071856287425149,16.646706586826348,0.25814629320472393,2.6927,0.5653,0.25814629320472393,3.608378170637971,31.16167664670659,167.94,31.98,62.96,302281150,0.01,83.5,0.33999999999999997,0,50.150000000000006,0,0,3631
43415,202503,1275357.76,1266050.1,26.55,17.04,3.52,132.78,206.8297364,36.19077025032382,63.5532,74.976,63351,67571,5.8926340335019765,18.736589661245212,22.3673860732687,31.12267457284748,1.6180151820947677,2.1452,0.1002,1.6180151820947677,0.006289680484231401,31.449875030835035,75617,1091,6486,3618087518,132.78,214853,48057,45612,107300,2.5657845168790616,0.9489380930863082,5400
43417,202503,15200.25,15143.001,51.46,21.62,0.76,35.58,84.6778786,30.50094986371521,42.023,52.3187,409.01,429.34,16.731488520098114,35.27041738482322,32.64092988310167,46.16820984244138,0.9344387544395806,2.7048,0.1121,0.9344387544395806,0.13061908976568687,47.43773893443528,703,15.59,63.19,83020634,35.58,905.0600000000001,295.42,116.228,410.99,1.496171593024111,0.6464305789769533,67729
43426,202503,13.58,13.5301,239.43,6.53,0,0.07,2.5679012,1.6835016835016834,2.544,3.3086,0.05999999999999997,0.22000000000000003,5.2851953125,61.50045454545453,1.953125,8.593750000000002,0.8619528619528619,1.0112,0,0.8619528619528619,-0.8636363636363635,8.593750000000002,2.08,0,0,8100000,0.07,2.56,0.05,0,0.61,5.734850299401195,0,1970
43430,202406,1.31,1.6991,0,0.62,0,0,3.4735164,-67.80104712041884,0,0,-2.59,-2.59,0,-0.6560231660231661,0,0,0,1.1192,-2.6213,0,-0.3397683397683398,0,-0.5499999999999998,0,0.88,6084900,0,0,-2.59,0,0.04,0,0,13551
43431,202503,46283.31,106822.17,27.25,4.51,0,6.32,38.1959205,2.130336548802367,16.5456,8.4342,6244.860000000001,6283.670000000001,15.98117515054045,16.99996498861334,25.41212551894379,32.055054792983505,0.08383149796793979,17.2392,6.033,0.08383149796793979,9.749805448090047,94.00710625724653,10266.16,61935.74,0,2687764706,6.32,6684.25,1698.6100000000001,0,81.05,0.7643281249496011,0,15550
43432,202503,89301.78,90172.54,75.06,7.5,0.14,8.23,82.3402134,0.3783920466959959,9.9575,0.5137,1586.56,1586.56,1.9080335535293391,56.83525363049617,2.5160280248949363,3.3571303577425105,0.15039262001535006,1.2947,0.2177,0.15039262001535006,1.0044120613150465,3.3571303577425105,11941.3,0,2600,1445597352,8.23,47259.41,1189.0600000000002,122.8522,1870.67,1.9199478898498044,0.17618469015795868,22005
43436,0,6.48,NULL,0,1.2,0,0,24.4299999,0,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,2219084,0,NULL,NULL,NULL,NULL,0,0,95362
43439,202503,262857.58,264778.58,24.36,4.18,2.39,10.3,60.0405606,11.725758663886717,17.1577,20.382,15411.5,16858.1,3.934723774311665,15.706312099228267,16.037971372866043,23.59360882590708,0.7311248032107744,3.7423,0.119,0.7311248032107744,0.18852658366008038,25.051862903609294,62901.1,6396.8,1088.8,10476587291,10.3,67292.8,10792.4,6283.2,37335.5,1.3505876959166525,0.5825242718446602,614
43442,202503,1390.26,1382.23,141.43,3.33,0.38,6.51,276.7417219,1.9927830035679532,2.3524,2.7472,11.48,12.950000000000001,23.66832191780822,106.73590733590733,16.83219178082192,22.174657534246577,0.11839117742458645,4.1222,0,0.11839117742458645,-0.10656370656370655,22.174657534246577,417.88,0,0,15100000,6.51,49.49,9.83,5.285,10.17,-38.999351175993496,0.5376344086021505,2195
43444,202503,34.24,66.8248,65.71,1.93,0,0.24,8.1759558,0.7787448465414568,2.9947,1.2295,0.78,0.8200000000000001,14.370924731182793,81.49365853658536,10.96774193548387,16.344086021505376,0.07100320659642695,5.3332,2.5217,0.07100320659642695,40.1951219512195,17.634408602150536,17.75,0,44.76,21706200,0.24,4.65,0.51,0,2.4499999999999997,-1.0701179791546032,0,3012
43446,202503,29132.36,37860.85,15.03,5.36,1.98,59.6,166.9775643,6.459068507392561,35.9682,15.8788,4300.38,4457.25,5.981110793403548,8.494217286443435,30.621462321901653,43.583562267083934,0.21093272553390713,5.5682,3.9121,0.21093272553390713,1.3796556172527898,70.41391327426079,5389.1,0,21082.67,325246896,59.6,6330.07,1938.3600000000001,577.5840000000001,1012.31,1.0928547039212784,0,12466
43451,202503,10537.24,10483.2549,45.31,23.07,0.1,22.31,43.8085698,20.466240379556055,50.2493,65.2513,315.89000000000004,322.11,6.562452205376034,32.54557418273261,14.365930915328082,19.23428442652711,1.4246372546396626,1.3375,0.0599,1.4246372546396626,-0.5155381701903077,20.16388516770373,456.69,3.19,24.18,104246569,22.31,1597.46,229.48999999999998,10.425,1268.3600000000001,0.7585853503305671,0.08964589870013448,42529
43454,0,0,NULL,0,0,0,0,0,0,69.7532,46.7551,NULL,NULL,0,0,0,0,0,3.2029,1.0029,0,0,0,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,0,0,93646
43458,202503,651372.31,637367.81,25.48,7.46,2.74,61.55,210.2435009,20.46407760773516,29.2768,38.397,35661,38280,4.66625041181337,16.650151776384536,18.717924314193468,27.863475631630198,1.0932877633348275,2.4895,0.0396,1.0932877633348275,-0.2822884012539185,28.02527252893675,87332,765,2694,4153895235,61.55,136591,25567,17853.6,67467,-4.106505932830302,1.1535337124289196,2806
43462,202503,103028.59,102129.37,41.86,12.67,1.87,115.08,380.3446479,28.114622162462894,30.2558,40.1041,3295.8500000000004,3354.26,29.196253319725674,30.44766058683584,70.355314276893,95.62096379962438,0.39960907646313587,0.6718,0,0.39960907646313587,-0.0038011364652710284,95.88997235586889,8134.139999999999,0,0,213863180,115.08,3498.0299999999997,2461.05,1924.2,388.25,1.5944970384919317,0.6082725060827251,21272
43464,202503,163585.88,162074.21,90.75,10.14,0.28,8.37,74.8808716,0.516169552870545,11.1755,0.3764,1277.88,1277.88,2.328112561253755,126.830539643785,2.5886525739577055,1.8356088114049416,0.19939699829297308,1.0285,0.1829,0.19939699829297308,0.9236391523460731,1.8356088114049416,16125.6,0,2950,2153579269,8.37,69616.14,1802.12,452.12789999999995,3198.03,6.150378760290334,0.48984468339307047,21997
43467,202503,25902.18,16970.342,21.3,4.63,1.67,134.47,619.0566497,7.227897980206871,21.7216,21.279,1926.0900000000001,2025.57,3.2808844483024613,8.37805753442241,23.50802031516735,33.5221527736158,0.3074651920197397,1.5548,0.6089,0.3074651920197397,-4.020033867010274,39.160443036139256,5597.86,0,3408.74,90427943,134.47,5172.490000000001,1215.9499999999998,334.07300000000004,771.77,-71.03573478379863,0.35695694206886297,38941
43469,202503,1220.79,1420.258,24.12,1.35,1.84,4.5,80.6445437,2.302405001709945,5.2707,7.6123,87,262.05,0.6475232176969686,5.419797748521274,2.1792948750096883,10.935227526591502,1.056490807238607,0.5999,0.2579,1.056490807238607,0.7676397634039305,11.947368661010227,906.95,134,99.9,112463038,4.5,2193.37,47.8,22.491999999999997,104.64000000000001,-0.7173989778800764,0.8888888888888888,69803
43474,202503,404.89,410.85,56.16,2.35,0,2.58,61.7778153,2.473158851576167,4.177,6.5603,12.989999999999998,16.35,1.506766420948399,25.128440366972477,2.6442219532768547,5.160083617559688,0.9353068294858163,2.7141,0.1472,0.9353068294858163,1.3217125382262997,5.996259214435032,172.61,25.3,0.1,27942469,2.58,272.67,7.21,0,155.64,0.16957318859184417,0,2786
43476,202503,174302.35,171901.75,319.01,6.98,0.18,0.86,39.3270684,2.1872819581813974,2.1969,2.6141,653.39,665.75,213.39409851531855,258.2076605332332,68.14017577834053,82.64437161726005,0.032099740471709506,25.6624,0,0.032099740471709506,-0.8383777694329703,82.64437161726005,24985.46,0,0,6353284188,0.86,805.56,548.91,317.657,83.41,7.4437317066564,0,20712
43479,202503,610.22,644.7985,88.78,6.34,0.2,5.56,77.833287,6.294026164120391,7.1452,10.3424,9.95,11.55,13.19145867430442,55.826709956709955,14.075286415711947,22.42225859247136,0.4471686030555301,1.2806,0,0.4471686030555301,-0.1636363636363636,23.629296235679217,96.22,0,0,12362662,5.56,48.879999999999995,6.879999999999999,1.236,31.349999999999998,0.4856542762980172,0,439
43481,202503,17691.65,17594.84,80.78,4.78,0.14,6.38,107.8530994,5.042484705276018,5.9198,6.5233,272.1,287.13,14.321048347712845,61.27830599380072,17.838189809539315,23.040859514895008,0.2826791708752562,15.4809,0.1136,0.2826791708752562,0.5355413924006549,23.370503011557872,3702.17,68.61,351.94,343260616,6.38,1228.6,219.16,25.057250000000003,15.71,1.1920046940151305,0.11442006269592477,1538
43485,202503,7155.16,7216.19,103.61,7.84,0.99,22.32,294.9622087,11.449026291552332,7.5666,8.95,143.3,157.04000000000002,14.839272861872544,45.951286296484966,24.795903678874748,31.4832712990191,0.46173055194219464,1.8468,0.0083,0.46173055194219464,-0.0034386143657666834,32.29348742519896,912.61,1.66,5.89,30939894,22.32,486.29,120.58000000000001,71.162,335.3,-2.424317081887108,0.8512544802867383,2732
43487,202503,22948.77,22485.46,41.14,6.29,0.13,11.3,73.8840769,12.3405629168362,15.2997,21.5342,852.3000000000001,901.9200000000001,4.892610644501502,24.93065903849565,12.142826058575222,18.655076374080686,1.0162842535425547,7.3161,0.085,1.0162842535425547,-0.3987493347525279,19.62487488576527,3647.53,306.5,3.6,493681224,11.3,4595.799999999999,558.06,29.628,3281.36,1.160997816503934,0.09734513274336283,2780
43489,202503,9389.27,33644.83,0,0,0,0,-38.0703942,-11.736231326537155,4.5652,-4.5103,-155.35000000000002,136.69,9.459856210583734,246.13965908259567,-21.616492201800035,-13.405256158286448,0.5429295010945329,1.4151,-1.2926,0.5429295010945329,178.3938839710293,3.843288093370335,-18902.86,55.3,24379.17,4965240401,0,3556.59,-768.81,0,2951.2200000000003,0,0,3118
43492,202503,3700.78,4284.2474,30.26,4.12,0.15,32.48,238.6616633,6.101644170554628,13.6077,14.4408,229.38,309.91,2.5133889485324747,13.82416637088187,7.173656699343531,14.20416879330271,0.8505626107133055,2.2841,0.7676,0.8505626107133055,1.7727404730405596,18.181124858468706,898.6500000000001,323.89,365.95,37653588,32.48,1704.57,122.28000000000002,5.649,1250.08,2.1862182654021143,NULL,3497
43494,202503,1475401.12,4489095.12,21.91,2.96,1.14,87.94,649.7993722,1.91,13.431203278371134,2.3127114817502523,266325.01,266325.01,14.937905417942359,16.855702436658127,22.41049625671809,29.441944456793536,NULL,NULL,NULL,NULL,NULL,88.6222658122814,501424.62,NULL,NULL,7658056265,87.94,300517.04,67347.36,16834.84,23900.53,2.2225622021139846,0.2501705708437571,4987
43496,202503,1030120,2573168.74,21.81,3.59,0.76,66.25,402.4689412,2.41,16.16940162553415,13.433747190343858,144715.54,144715.54,15.760805856632746,17.78087370575406,28.926801768279525,38.352781002620425,NULL,NULL,NULL,NULL,NULL,88.63909680395739,292076.3,NULL,NULL,7129104832,66.25,163263.78,47226.99,7835.3,16540.88,1.5806662442803703,0.1509433962264151,5418
43504,202503,65816.61,393352.63,27.26,1.38,0,0.77,15.2379758,0.6,5.0352814616142085,1.5106216368465077,25118.89,25118.890000000003,12.731955846448491,15.659634243392123,7.787237444614662,10.255216797847929,NULL,NULL,NULL,NULL,NULL,81.3042989929409,47780.05,NULL,NULL,31356175970,0.77,30894.910000000003,2405.8599999999997,0,4008.4100000000003,0.353762781387613,0,25267
43506,202503,7202.68,10139.97,0,1.54,0,0,30.297276,38.63367762707829,-6.0972,-0.9362,3426.7799999999997,3548.44,4.594729186585526,2.8575853050918147,145.60712683574474,151.1199119114402,0.2653282051960262,1.2424,0.6332,0.2653282051960262,0.8329829446179166,160.7906220121711,4671.84,2803.81,154.41,1542000018,0,1896.21,3213.36,0,729.99,0,0,27697
43509,202503,1439.04,1648.7566,13.43,1.6,0.89,24.95,209.6911308,7.846929207688702,11.8995,13.6468,156.13,213.23000000000002,1.070801953576578,7.732291891384889,6.957018717445804,13.078831491030954,1.1279154946085326,4.1132,0.2708,1.1279154946085326,0.9925901608591661,13.848441944743922,900.2199999999999,143.21,100.6,42930800,24.95,1539.7399999999998,107.12,12.879000000000001,1093.89,1.8916452005887012,0.08016032064128256,34142
43511,202503,2297.03,2844.07,52.81,3.28,0.79,6.03,96.9412477,1.8763830236941885,6.221,8.9123,112.49000000000001,308.53999999999996,0.5673887195365243,9.21783237181565,0.8678200360693935,5.071859488963723,2.1621798825858716,1.0489,0.8005,2.1621798825858716,1.6736565761327544,6.155337791467832,699.25,126.84,432.94,72131470,6.03,5012.56,43.5,18.0325,292.80999999999995,-1.7654719448022325,0.41459369817578773,36025
43514,202503,148.96,694.04,0,0,0,0,-11.1797115,-18.358526893613533,79.5721,-1.5793,-7.130000000000004,-7.0600000000000005,0,-98.30594900849857,0,0,0,0.686,-5.0081,0,-77.26487252124646,0,-112.64,254,310.11,100442259,0,0,-89.63,0,1.1,0,0,38564
43517,202503,1143.68,1197.3834,108.72,17.58,0,5.04,31.1624241,5.94797869006581,16.2599,15.424,22.880000000000003,23.08,13.636071062521355,51.87969670710572,10.807425122423416,16.501537410317734,0.5503603885929175,10.2632,1.2451,0.5503603885929175,3.498266897746967,26.28402232092017,65.04,10.67,70.32,20871900,5.04,87.80999999999999,9.49,0,103.87,-4.615079345492236,0,72639
43520,202503,16355.08,16000.377,36.11,7.48,0.64,10.48,50.6176758,18.46081728319576,20.0801,26.4424,608.54,622.77,19.732357837877835,25.69227323088781,55.85235611133721,76.52028068617658,0.3305288902476307,4.0435,0.014,0.3305288902476307,-0.44464248438428317,76.80269340338155,2187.49,9.03,21.67,432159696,10.48,810.87,452.89,105.44460000000001,111.82999999999998,0,0.23282442748091603,79071
43524,202503,337.11,336.398,125.47,0.95,0,7993.65,1050297.5304969,0,0,0,NULL,NULL,0,0,0,0,0,33.64,0,0,0,0,NULL,NULL,NULL,3361,7993.65,NULL,NULL,0,NULL,0,3.6275368573805458,94184
43526,202503,356.48,359.9432,42.31,1.55,1.77,3.21,87.6495238,3.126044180434379,3.6593,4.6525,10.95,16.490000000000002,1.601099595213736,21.827968465736806,3.745384991770829,7.090431920288244,0.8346389456098013,3.9236,0.024,0.8346389456098013,0.17889630078835655,7.335082958943108,230.08,0.51,5.01,26250000,3.21,224.81,8.42,6.3,184.01,-0.8514101216398858,0.9345794392523364,268
43528,202503,31256.26,31238.71,110.63,1.02,0.44,55.84,6085.4995879,0.8180818915841692,0.9176,1.0743,330.78,332.39,84.80713994841862,93.98209934113541,76.69879190986832,90.21039771956019,0.010666163980073225,0.8062,0,0.010666163980073225,-0.02235325972502181,90.23754581240667,30789.769999999997,0,0,50595296,55.84,368.35,282.52,136.62,15.849999999999998,-231.01620550162633,0.9849570200573066,298
43530,202503,47488.13,50238.82,78.3,4.54,1.5,21.28,366.7136842,5.565314743977092,5.8026,5.9635,1437.56,2421.69,6.902965981758373,20.745355516189107,14.439271983797436,30.03850032839323,0.3854290403437258,0.7595,0.3734,0.3854290403437258,1.5095119523968799,33.27475384247567,10451.34,1532.33,2369.96,285000000,21.28,7277.860000000001,1050.8700000000001,712.5,1539.47,-15.553570451010868,0.7847744360902255,2295
43532,202503,98821.69,94703.04,66.37,11.86,0.63,23.75,132.8830699,10.8083150937027,17.8711,23.6938,2052.33,2451.05,4.355001722170846,38.63774300809857,6.846560325874272,11.072523856319908,1.5786489243155144,1.8788,0.0382,1.5786489243155144,-1.2378531649701148,11.27136675984937,8330.99,77.54,241,626941732,23.75,21745.809999999998,1488.84,626.9,13851.119999999999,3.926671284023186,0.6736842105263158,3272
43535,202503,2075.26,2215.1,44.82,5.4,0.49,9.12,75.6286463,6.713258322700384,11.9302,14.6519,83.92,96.67,3.7447592642683256,22.914037446984587,7.82729239924263,12.746821747362727,0.8576731237675445,2.3881,0.4758,0.8576731237675445,1.7773869866556327,16.342642683256695,388.09,72.87,111.8,50771000,9.12,591.52,46.300000000000004,10.15,403.09,-2.6190339053997493,0.2192982456140351,4364
43537,202503,448188.93,441168.18,36.54,12.83,3.63,45.2,128.7547718,23.362474525265224,35.1059,46.0257,16630,18950,8.632583504549457,23.280642744063325,24.00156540455924,36.775266607964,0.9733729501171362,2.1103,0.0298,0.9733729501171362,-0.17931398416886543,37.08052049701595,34940,276,765,2713665096,45.2,51105,12266,16290,22414,7.135629976580784,1.327433628318584,5656
43540,202503,36180.95,143198.86,15.43,1.59,2.22,16.87,164.0934481,1.7300416722673813,11.8363,8.3142,11045.57,11318.989999999998,8.947976972522868,12.651204745299713,14.653303748119942,21.374650154435066,0.11806495668182339,2.3992,5.6972,0.11806495668182339,9.482966236386817,70.72825989830967,19812.23,0,112873.47,1389971160,16.87,16003.489999999998,2345.04,802.685,1903.1299999999999,0.7132152807274251,0.3734439834024896,16795
43542,202503,2683.48,2587.03,31.58,0.57,0,0.48,26.5809781,1.6158468275791833,1.686,2.2433,105.88,290.23,4.296535574304125,8.913723598525308,13.17511459509732,48.14156646515644,0.12264385375292802,6.4828,0.0007,0.12264385375292802,-0.24084346897288358,48.20135521158572,4705.110000000001,1.5,1.93,1770104500,0.48,602.1200000000001,79.33,0,47.19,-20.873479926447768,0,20659
43544,202503,3804.71,3714.307,49.61,3.98,0,9.67,120.5009242,5.041740616577927,8.0258,12.0726,139.03,166.77,2.7616486735665,22.272033339329614,5.702771829645491,9.723709255293837,0.8840859790968252,3.1171,0.205,0.8840859790968252,-0.4588954847994243,12.399625267665954,955.6500000000001,99.56,96.34,79306124,9.67,1344.96,76.7,0,1126,1.9581248383353422,0,30070
43547,202503,2117.3,2225.8757,22.74,2.65,1.16,11.39,97.6239861,8.195119374603845,11.6664,15.6392,143.68,177.16,1.2615410817213688,12.564211447279297,5.275984606752399,8.984873130394863,1.5532872033241776,3.3636,0.1508,1.5532872033241776,0.6151501467599911,10.040750165777796,797.91,116.65,3.65,81733328,11.39,1764.4099999999999,93.08999999999999,24.519000000000002,1374.44,18.0726334414627,0.17559262510974538,40412
43549,202503,125.36,226.7838,0,18.01,0,0,1.7138636,3.3219548746981937,-17.1673,-1.5287,6.3999999999999995,12.11,2.4482759365216453,18.726985962014865,4.3074597862463575,11.972363165281227,0.7712097244192823,4.122,6.0481,0.7712097244192823,7.914946325350951,13.073518298607361,15.860000000000001,11.59,84.31,40610000,0,92.63,3.99,0,84.92000000000002,0,0,41535
43553,202503,484.85,466.1797,39.15,8.98,0,12.77,55.6843642,20.042057586541574,22.9404,31.0665,16.770000000000003,16.79,6.030785252263907,27.765318642048843,16.028460543337648,21.25485122897801,1.250404399870592,8.3051,0,1.250404399870592,-2.0935080405002977,21.720569210866753,54,0,0,9696972,12.77,77.3,12.39,0,17.240000000000002,0.8819769566234593,0,78698
43555,202403,11162.62,11358.26,0,3.49,0,0,85.9278094,0,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,372459668,0,NULL,NULL,NULL,NULL,0,0,75556
43556,0,20.14,NULL,0,1.01,0,0,5,0,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,39970000,0,NULL,NULL,NULL,NULL,0,0,95378
43559,202503,112609.88,111768.86,93.21,6.62,0.72,12.21,171.904847,5.837520825026972,7.3766,9.6996,1705.85,1921.84,8.730680331358359,58.157213919993346,9.801317778289857,13.429543386307449,0.5955853036371511,1.3685,0.0261,0.5955853036371511,0.051513133247304665,15.012205267207476,17009.96,211.81,232.31,989498558,12.21,12801.849999999999,1254.7499999999998,816.3375,5293.410000000001,4.06224755251915,1.3104013104013104,557
43561,202503,1700.79,1705.38,44.42,7.74,0.59,191.45,1098.75,13.94391842680262,17.4243,22.4732,49.74,59.580000000000005,8.04538378072369,28.623363544813696,18.063876963721285,28.084162853233952,0.7719227967953385,3.0585,0.0063,0.7719227967953385,-0.025847599865726757,28.107751096853335,219.75,1.39,0,2000000,191.45,211.96999999999997,38.29,10,109.22,-14.500743801652867,0.26116479498563594,606
43570,202503,2193.53,2250.7,16.31,1.65,0.51,3.03,29.9882631,5.913319359672366,10.1101,13.3552,201.84,275.18,0.5293087026563033,8.179010102478378,3.164751949014028,5.96286584433757,1.8684937887516422,1.4987,0.1106,1.8684937887516422,0.32549603895631946,6.471549686629118,1331.0500000000002,40.33,106.83,443855500,3.03,4252.15,134.57,11.0975,3509.61,0.7570200950435582,0.06600660066006601,3264
43571,202503,562.12,566.8944,0,17.28,0,0.11,4.7725413,2.300567672542576,2.3406,5.569,1.8,1.82,155.31353424657536,311.48043956043955,21.095890410958905,49.86301369863014,0.10905288317896623,2.0006,0.002,0.10905288317896623,-0.038461538461538464,49.86301369863014,32.52,0.01,0.05,68144250,0.11,3.65,0.77,0,1.1300000000000001,0,0,3972
43573,202503,13983.87,13823.8751,0,30.45,0,0.42,23.003789,1.6022746921288737,1.6647,2.6391,13.57,14.04,565.3936646216769,984.6064886039886,34.110429447852766,48.71165644171779,0.046973160938310506,47.1856,0.0266,0.046973160938310506,0.8340455840455842,57.423312883435585,500.99,0,13.31,199655500,0.42,24.45,8.34,0,5.52,0,0,6428
43580,202503,2452.52,2456.24,16.9,0.96,1.36,5.42,95.116207,6.834527067397414,5.7019,8.1734,267.21,300.72,4.274397883892524,8.167863793562116,32.248016149241266,51.6793122650703,0.21193635713179265,6.7938,0.0098,0.21193635713179265,-0.041932694865655755,52.3318947514966,2546.94,8.96,16.1,267771097,5.42,574.64,185.31,33.475,151.49,-0.39551584414049373,0.23062730627306274,17211
43582,202503,149083.07,147692.67,33.53,6.83,1.29,150.04,736.7663591,15.219035688493223,20.3649,26.015,6239.4,7143.7,4.0262433040278065,20.674534204963816,12.121583861514345,18.736454712737682,1.2555319389253405,3.8214,0.0959,1.2555319389253405,-0.1218276243403278,19.47440877802767,21834.1,324.4,1770,296349514,150.04,36682.5,4446.5,1924,22596.1,-33.63722761427719,0.7331378299120235,18105
43585,202503,25747.83,24984.59,57.99,5.55,0.2,11.02,115.1373926,7.304624701493702,10.0886,12.6372,652.8,1020.1,7.406572199330032,24.492294873051662,13.873654878012628,29.31550707022797,0.526510480887793,1.6938,0.066,0.526510480887793,-0.339378492304676,30.24041739542881,4638.9,127.8,178.5,402939420,11.02,3373.3,468,50.3125,1710,-11.513591675178743,0.2268602540834846,25767
43587,202503,1377.8,1948.0232,0,5.89,0,0,119.3549248,-15.312010176960996,-57.5922,-13.2346,-104.4,-60.64,5.108765046812305,-32.12439313984169,-35.35443602318324,-25.530408329180982,0.4331001113105109,3.7306,2.3692,0.4331001113105109,-9.120382585751978,-15.90307099210616,234.07,274.56,280,19611371,0,381.31,-134.81,0,309.96,0,0,27594
43589,202412,46.22,685.625,0,0,0,0,-12.603082,-10.11256592584818,19.3817,40.6785,-5.570000000000007,48.75,1.7445928753180662,14.064102564102564,-19.61323155216285,-5.788804071246819,0.5155991708430636,0.2809,-0.6892,0.5155991708430636,13.133948717948718,12.404580152671755,-1098.99,745.87,11.54,872053848,0,393,-77.08000000000001,0,22.07,0,0,27706
43591,202503,5257.07,5159.4355,33.19,4.33,0,12.26,93.8825744,8.802850171466048,13.0594,15.1853,227.60999999999999,260.17,2.0908210612483082,19.831016258600144,6.44578264428649,9.421070974121234,1.3715394149589537,4.6265,0.2359,1.3715394149589537,-0.25364184955990315,10.543186662668278,1212.8,97.66,188.4,129182273,12.26,2467.66,159.06,0,582.9399999999999,0.6493668582814696,NULL,27794
43592,202503,1668.85,54.368,14.22,0.45,0,2.46,78.1845644,2.7628092600349206,3.1468,4.2786,160.93,233.21999999999997,0.05496436334226356,0.2331189434868365,11.869787191022594,23.369559722994484,0.23275979725436863,6.9394,0.0062,0.23275979725436863,-6.971700540262415,23.577819339837227,3730.7,2.95,20.04,477223845,2.46,989.1500000000001,117.41,0,65.15,-0.42790632497912623,0,35066
43594,202503,85660.67,77733.89,48.09,9.11,0,62,327.4567824,9.977705079656724,18.934,22.349,2528.1,2849,6.089826119996396,27.284622674622675,13.954115107857307,21.287628627722874,0.715036747406395,1.7113,0.1065,0.715036747406395,-2.112242892242892,22.319627405588133,9407.28,927.04,74.71,287283199,62,12764.55,1781.1799999999998,0,8124.38,0,0,39763
43596,202503,5187.79,5002.69,54.18,9.66,2.15,18.07,101.3527975,14.162785540031047,17.8328,27.2134,153.85999999999999,200.37,7.901895435160322,24.967260567949292,15.13031116727215,31.23203285420944,0.9360538182893472,2.8584,0.0432,0.9360538182893472,-0.1435843689175026,31.64902858948033,537.1,6.51,16.7,52993451,18.07,633.1,95.78999999999999,111.279,295.8299999999999,1.5706043645950691,0.996126175982291,42518
43598,202503,39794.98,40223.49,98.9,7.24,0.59,10.22,139.5204415,4.562465392473221,7.3271,8.4441,484.01000000000005,501.52,173.33975436328376,80.20316238634551,144.1628959276018,168.5067873303167,0.03164798655795925,0.6919,0.2314,0.03164798655795925,2.161469133833147,216.12583494936436,5492.830000000001,0,1271.08,393697851,10.22,232.05,334.53,235.86,59.98,-2.1508235484773937,0.831702544031311,66008
43601,202503,39165.48,38565.65,206.13,5,0.44,10.13,417.8554819,2.371146886309747,2.4241,2.6242,206,213,190.9190594059406,181.05938967136152,94.05940594059405,104.95049504950495,0.025209035317608885,6.5323,0.0015,0.025209035317608885,0.028169014084507043,105.44554455445545,7838,4,8,187565161,10.13,202,190,171,130,2.8689648316142655,0.8884501480750246,70921
